user_session_id,user_id,product_id,click_through_rate,add_to_cart_flag,cart_abandonment_score,purchase_probability,device_type
S25238,U14545,P339,0.7173,0,0.6759,0.5563,desktop
S25239,U16205,P177,0.357,0,0.3602,0.4709,mobile
S25240,U17190,P157,0.0715,0,0.8949,0.0904,mobile
S25241,U10043,P560,0.4213,0,0.694,0.3639,mobile
S25242,U16963,P224,0.5224,1,0.1232,0.6826,mobile
S25243,U15677,P110,0.5653,0,0.6543,0.4638,mobile
S25244,U10658,P567,0.9698,1,0.2608,0.8806,desktop
S25245,U14823,P506,0.2367,0,0.9157,0.162,mobile
S25246,U16995,P528,0.3515,1,0.79,0.2967,mobile
S25247,U16190,P126,0.7542,1,0.2546,0.7592,desktop
S25248,U13930,P306,0.7843,1,0.1726,0.7976,desktop
S25249,U12867,P321,,1,,0.4373,mobile
S25250,U15143,P411,0.3954,1,0.8997,0.2603,mobile
S25251,U15776,P481,0.8149,1,0.4464,0.6971,desktop
S25252,U16232,P349,0.3102,0,,0.212,mobile
S25253,U15293,P414,0.4361,0,0.4683,0.4842,mobile
S25254,U13647,P307,0.0501,0,0.1237,,mobile
S25255,U15238,P208,0.2292,0,0.2689,0.4511,mobile
S25256,U12782,P395,0.99,1,0.1325,0.9476,desktop
S25257,U11691,P501,0.3709,0,0.1,0.5911,mobile
S25258,U12225,P534,0.8217,0,0.7969,0.5498,desktop
S25259,U13066,P160,0.2516,0,0.2415,,mobile
S25260,U15951,P221,0.7213,1,0.8792,0.4709,mobile
S25261,U11947,P338,0.7082,0,0.2875,0.7042,desktop
S25262,U11365,P205,0.233,0,0.094,0.5288,desktop
S25263,U17735,P378,0.6506,1,0.972,0.3759,desktop
S25264,U13130,P135,0.6126,1,0.6591,0.489,mobile
S25265,U17044,P137,0.8466,1,0.8384,0.5462,desktop
S25266,U14533,P171,,0,0.181,0.3486,mobile
S25267,U15547,P155,0.0222,0,0.9118,0.0404,tablet
S25268,U14521,P266,,0,0.3479,0.5381,desktop
S25269,U10967,P320,0.2221,0,0.1586,0.4802,mobile
S25270,U11404,P175,0.2219,0,0.2836,0.4406,mobile
S25271,U10485,P309,0.99,1,0.892,,desktop
S25272,U11755,P597,0.5826,0,0.1196,,desktop
S25273,U17352,P310,0.2171,0,0.8983,0.1727,mobile
S25274,U13630,P327,0.4418,1,0.5157,0.4526,desktop
S25275,U16603,P324,0.0108,0,0.7021,0.1243,mobile
S25276,U12968,P552,0.236,0,0.807,0.2086,mobile
S25277,U17269,P353,0.3035,0,0.6325,0.3227,mobile
S25278,U11579,P586,0.7584,1,0.8099,0.5078,desktop
S25279,U17182,P255,0.99,0,0.8653,0.6315,desktop
S25280,U12795,P573,0.2117,0,0.6124,0.2785,tablet
S25281,U15992,P462,0.084,0,,0.1636,mobile
S25282,U10050,P248,0.99,1,,0.8353,desktop
S25283,U16452,P417,0.43,1,0.0864,0.631,mobile
S25284,U15153,P378,0.2838,1,0.981,0.1754,mobile
S25285,U11659,P504,0.8732,1,0.8992,,desktop
S25286,U17148,P558,0.2877,0,0.3402,0.4397,mobile
S25287,U15708,P589,0.3158,0,0.0633,0.5896,mobile
S25288,U16023,P475,0.8542,1,0.7109,0.6056,desktop
S25289,U16778,P330,0.9641,0,0.8574,0.6199,desktop
S25290,U14300,P499,,1,0.7942,0.4729,desktop
S25291,U12787,P289,0.6362,1,0.6482,0.5072,mobile
S25292,U15189,P324,0.0288,0,0.6024,0.192,tablet
S25293,U17397,P574,0.5446,0,0.3143,0.5986,mobile
S25294,U17647,P164,0.0182,0,0.6455,,tablet
S25295,U14628,P207,0.3091,0,0.0534,0.5901,mobile
S25296,U12155,P179,0.5549,1,0.6602,0.4553,mobile
S25297,U17019,P232,0.1055,0,,,mobile
S25298,U15360,P273,,1,0.0489,0.6075,mobile
S25299,U14346,P163,0.01,0,0.8477,,tablet
S25300,U14230,P309,0.7842,1,0.2447,,desktop
S25301,U13161,P396,,1,0.9053,0.2857,tablet
S25302,U11614,P197,0.4798,1,0.3507,0.56,mobile
S25303,U17607,P271,0.8948,1,0.2228,0.8395,desktop
S25304,U12736,P188,0.5483,1,0.2476,0.6295,desktop
S25305,U17465,P461,0.2615,0,,0.178,mobile
S25306,U10406,P325,0.414,0,0.3586,0.5043,mobile
S25307,U13379,P242,,0,0.6935,0.2829,mobile
S25308,U14197,P295,0.3858,1,,0.2732,mobile
S25309,U11384,P278,,1,0.837,0.63,desktop
S25310,U13695,P153,0.7342,0,0.5446,0.6083,desktop
S25311,U16836,P295,0.2933,0,0.9891,0.1629,mobile
S25312,U17783,P316,0.7042,1,0.8611,,mobile
S25313,U15647,P588,0.1445,0,0.6433,0.2266,mobile
S25314,U15727,P432,0.1173,0,0.4777,0.2823,mobile
S25315,U15412,P397,0.7415,1,0.8738,0.4705,desktop
S25316,U17313,P529,0.2031,0,0.0379,,mobile
S25317,U14499,P124,0.6235,0,0.7637,,mobile
S25318,U14909,P166,0.1562,0,0.2812,0.4038,tablet
S25319,U17169,P262,,1,0.7261,0.6771,desktop
S25320,U17286,P599,0.99,1,0.5536,0.7659,desktop
S25321,U12902,P211,,1,0.4427,0.5407,mobile
S25322,U11629,P428,0.6624,1,0.1808,0.7239,mobile
S25323,U13262,P305,0.3489,0,0.6515,0.3549,mobile
S25324,U11026,P505,0.794,1,0.2952,0.7502,desktop
S25325,U12989,P467,0.4941,0,0.8877,0.3222,mobile
S25326,U15116,P236,0.8016,1,0.6111,,mobile
S25327,U17654,P507,,0,0.7054,0.2162,tablet
S25328,U17790,P378,,0,0.7844,0.2695,mobile
S25329,U12224,P544,0.3756,1,0.2529,0.5422,mobile
S25330,U15376,P264,0.01,0,0.3524,0.289,tablet
S25331,U12920,P528,,0,,0.3367,mobile
S25332,U17701,P370,0.5645,1,0.9398,0.3546,desktop
S25333,U16620,P540,0.8181,1,0.1984,0.8058,desktop
S25334,U16541,P327,0.0915,0,0.3845,0.3221,tablet
S25335,U15615,P226,0.8176,0,,0.7965,desktop
S25336,U14315,P369,0.686,1,0.6872,0.519,mobile
S25337,U16100,P407,0.383,0,0.8103,,mobile
S25338,U14268,P347,0.5379,1,0.4047,0.5701,mobile
S25339,U12783,P439,0.6286,1,0.7,0.4805,mobile
S25340,U11413,P586,0.6364,1,0.1559,,desktop
S25341,U14597,P135,0.175,0,0.1689,0.4488,mobile
S25342,U13648,P254,0.3415,0,,0.2266,mobile
S25343,U15908,P244,0.8387,1,0.4704,0.7148,desktop
S25344,U12808,P573,0.5255,1,0.1471,0.6597,desktop
S25345,U13331,P524,0.1765,0,0.0287,0.5244,desktop
S25346,U12178,P359,0.5561,0,0.9802,0.3323,mobile
S25347,U17280,P486,0.5074,1,0.4921,0.5005,desktop
S25348,U10797,P118,0.5826,1,0.6083,,desktop
S25349,U12846,P524,0.5151,1,0.2755,0.5983,mobile
S25350,U10929,P523,,0,0.8226,0.1971,mobile
S25351,U14818,P157,0.01,0,0.6466,0.1478,mobile
S25352,U13091,P522,0.111,0,0.1078,0.4526,tablet
S25353,U12262,P362,0.5202,1,0.4407,0.53,mobile
S25354,U11333,P135,0.99,1,0.4232,0.8222,desktop
S25355,U11274,P310,0.5436,1,,0.7097,mobile
S25356,U14583,P431,0.6541,1,,0.53,mobile
S25357,U17549,P247,,0,0.1086,0.4742,mobile
S25358,U13480,P201,0.7557,1,0.0249,0.8448,mobile
S25359,U13342,P175,0.6124,0,0.0365,0.7718,desktop
S25360,U16053,P512,0.6472,1,0.7071,0.5026,desktop
S25361,U17574,P577,0.3865,0,,0.3734,mobile
S25362,U17859,P567,0.818,1,0.2444,0.8004,desktop
S25363,U11217,P167,0.1958,0,0.945,0.1259,mobile
S25364,U11464,P165,0.2136,0,0.176,,tablet
S25365,U14408,P402,0.1547,0,,0.1654,tablet
S25366,U14174,P321,0.3586,0,0.6257,0.3716,mobile
S25367,U16323,P250,0.8659,0,0.1333,0.8614,desktop
S25368,U17147,P489,0.6713,0,,0.74,desktop
S25369,U14770,P373,0.5137,0,0.8216,0.362,mobile
S25370,U15833,P536,0.8017,0,0.1039,0.8516,desktop
S25371,U10013,P377,0.01,0,0.8654,0.0678,tablet
S25372,U17002,P584,0.3933,1,0.3343,0.5173,mobile
S25373,U12293,P167,0.7252,0,0.7444,0.5169,desktop
S25374,U12045,P334,0.6434,1,0.5858,0.5383,desktop
S25375,U11037,P302,0.5168,1,0.0721,0.687,mobile
S25376,U16242,P332,0.3921,0,0.2502,0.5385,mobile
S25377,U14128,P262,0.9549,1,0.9302,0.5689,desktop
S25378,U11459,P558,0.3943,0,0.0331,0.6478,mobile
S25379,U10256,P197,0.3654,1,0.7175,0.3216,mobile
S25380,U14129,P108,0.4592,0,0.5284,0.4571,mobile
S25381,U16162,P514,,1,0.3289,0.5477,mobile
S25382,U17831,P348,0.3006,0,0.8877,0.2109,mobile
S25383,U14073,P589,0.1245,1,0.4536,0.3113,mobile
S25384,U11283,P579,0.01,0,0.0682,0.3973,tablet
S25385,U17843,P526,0.5297,1,,0.5592,mobile
S25386,U16732,P326,0.1171,0,0.577,0.2394,tablet
S25387,U15945,P340,,0,0.6371,0.4889,desktop
S25388,U13487,P174,0.5515,1,0.3777,0.5752,mobile
S25389,U12184,P116,0.5026,1,0.2307,0.6105,desktop
S25390,U10358,P150,0.4815,0,0.8426,0.3344,mobile
S25391,U13791,P327,0.728,1,0.3424,0.7063,desktop
S25392,U14849,P293,0.3733,0,,0.3198,mobile
S25393,U15698,P379,0.3055,0,0.8877,0.2137,mobile
S25394,U13187,P337,0.99,1,0.5093,0.7706,desktop
S25395,U14499,P480,0.5562,0,0.787,,mobile
S25396,U11225,P370,0.0474,0,0.6598,0.1636,mobile
S25397,U15495,P511,0.8832,1,0.8713,0.5531,desktop
S25398,U12297,P486,0.7852,0,0.4179,0.6923,desktop
S25399,U16589,P256,0.3566,1,,,mobile
S25400,U17097,P353,0.3576,0,0.1124,0.5925,mobile
S25401,U10277,P407,0.2604,0,0.6719,0.2809,mobile
S25402,U14207,P409,0.8395,1,0.1014,,desktop
S25403,U11986,P413,0.5352,0,0.3875,0.5616,desktop
S25404,U13544,P400,0.7464,1,0.8027,0.5183,mobile
S25405,U12793,P217,0.2781,1,0.1543,0.5287,mobile
S25406,U16831,P432,0.4792,0,0.6405,0.4346,mobile
S25407,U10391,P149,0.2876,0,0.6468,0.3074,mobile
S25408,U10968,P377,0.6661,1,0.6759,0.5125,desktop
S25409,U12190,P151,0.9085,0,0.4193,0.777,desktop
S25410,U15151,P280,0.7734,1,0.5808,0.6152,desktop
S25411,U12228,P130,0.3679,0,0.1951,0.5627,mobile
S25412,U12626,P426,0.99,1,,,desktop
S25413,U17683,P595,0.4615,0,0.89,0.3168,mobile
S25414,U12845,P531,0.6006,1,0.0455,0.7467,desktop
S25415,U14364,P345,0.2512,0,0.0441,0.5607,mobile
S25416,U13307,P189,0.8964,1,0.0457,0.9168,desktop
S25417,U17444,P130,0.8971,1,0.311,0.8027,desktop
S25418,U12600,P201,0.4459,1,0.2529,0.5827,mobile
S25419,U12680,P329,0.7488,0,0.544,0.6169,desktop
S25420,U16125,P487,0.3575,0,0.9431,0.2197,mobile
S25421,U14370,P518,0.353,0,0.0878,0.5861,mobile
S25422,U14838,P196,0.8152,1,0.5813,0.6534,mobile
S25423,U17983,P166,0.4105,1,0.7155,0.3628,mobile
S25424,U10085,P291,0.6345,1,0.9356,,mobile
S25425,U13134,P310,0.7221,1,,0.5327,desktop
S25426,U14499,P236,0.6383,1,,0.3779,mobile
S25427,U12239,P529,0.3017,0,0.312,0.4598,mobile
S25428,U13364,P438,,0,0.8923,0.1281,mobile
S25429,U12045,P283,0.1231,0,0.0656,,mobile
S25430,U11054,P155,0.6061,1,0.5843,0.5174,desktop
S25431,U13401,P566,,0,0.9108,,desktop
S25432,U13729,P349,0.1276,0,,0.1836,mobile
S25433,U16250,P381,0.7983,0,0.1771,0.818,desktop
S25434,U15990,P159,0.8965,1,0.3789,0.7875,desktop
S25435,U12669,P227,0.3215,0,0.1491,,mobile
S25436,U10275,P304,0.01,0,0.3441,0.2783,tablet
S25437,U17889,P313,0.1792,0,0.7038,0.2204,mobile
S25438,U14746,P226,0.2958,0,0.1451,0.5429,mobile
S25439,U15717,P595,0.5626,0,0.4969,0.5302,mobile
S25440,U14090,P171,0.5352,0,0.2582,0.6174,mobile
S25441,U16699,P315,0.8487,1,0.0774,0.8901,desktop
S25442,U11105,P189,0.99,1,0.1193,0.9533,desktop
S25443,U17231,P531,0.6853,1,0.0321,0.8156,mobile
S25444,U16009,P413,0.3994,0,0.2678,0.5495,mobile
S25445,U16710,P332,0.6799,1,0.9406,0.4062,mobile
S25446,U14681,P332,0.01,0,0.5325,0.2114,tablet
S25447,U12932,P162,,1,0.471,0.6072,mobile
S25448,U10128,P475,0.6633,1,0.1643,,desktop
S25449,U14351,P346,,0,0.4024,0.3795,tablet
S25450,U17077,P541,0.99,1,,0.9043,desktop
S25451,U14326,P486,,0,0.4285,0.3505,mobile
S25452,U13568,P234,0.3123,0,0.4833,0.3921,mobile
S25453,U15256,P535,,1,0.8837,,tablet
S25454,U17006,P469,0.6825,0,0.7325,0.5119,desktop
S25455,U17622,P545,0.9669,0,0.7618,0.6485,desktop
S25456,U12402,P101,0.01,0,0.9314,0.0249,tablet
S25457,U11647,P260,0.5827,1,0.7413,0.4363,desktop
S25458,U13556,P239,,1,0.7072,0.6853,desktop
S25459,U13891,P403,,0,0.7074,0.4682,desktop
S25460,U12193,P559,0.8887,0,0.4942,0.7333,desktop
S25461,U12047,P408,0.99,1,0.1542,0.9238,desktop
S25462,U13104,P301,0.6449,1,0.6066,,mobile
S25463,U14355,P224,0.01,0,0.3626,0.2847,mobile
S25464,U12134,P524,0.0919,0,0.9594,0.06,mobile
S25465,U10842,P472,0.01,0,0.2044,,mobile
S25466,U11971,P446,0.5947,0,,0.498,desktop
S25467,U14360,P181,0.1944,0,0.8497,0.1806,tablet
S25468,U13903,P541,0.2045,0,0.4317,0.3523,mobile
S25469,U13613,P423,0.3052,0,0.6649,0.3097,mobile
S25470,U10391,P587,0.99,1,0.4136,0.8119,desktop
S25471,U12279,P506,0.7475,1,,0.7864,desktop
S25472,U10900,P568,0.8068,1,0.2106,0.8084,desktop
S25473,U14683,P263,0.99,1,0.3051,0.8731,desktop
S25474,U12494,P449,,0,0.4109,,tablet
S25475,U11152,P339,0.4766,1,0.6221,0.4267,mobile
S25476,U11294,P312,0.01,0,0.6527,,tablet
S25477,U17256,P570,,1,0.7985,0.6125,desktop
S25478,U10465,P248,0.8559,1,0.831,0.5548,desktop
S25479,U17077,P171,0.6043,1,0.0445,0.7637,mobile
S25480,U15289,P202,0.01,0,0.488,0.2162,tablet
S25481,U12175,P282,,0,0.7586,0.229,mobile
S25482,U13245,P283,0.7291,1,,0.449,desktop
S25483,U16068,P112,0.91,1,0.7115,0.6518,desktop
S25484,U15145,P479,0.6515,0,0.2709,0.6931,mobile
S25485,U16716,P331,0.6324,1,0.3774,0.6219,desktop
S25486,U16654,P249,0.901,1,0.9839,0.5147,desktop
S25487,U10487,P362,0.527,0,,0.6007,desktop
S25488,U12938,P123,0.99,1,0.7026,0.6873,desktop
S25489,U12626,P288,0.5523,0,0.2268,0.6408,mobile
S25490,U10949,P232,0.1472,0,0.7184,0.2101,mobile
S25491,U14501,P149,0.3437,0,0.1005,0.5897,mobile
S25492,U11049,P545,0.5648,0,0.4508,0.5657,desktop
S25493,U15202,P282,0.6484,1,0.3005,0.6642,mobile
S25494,U14075,P125,0.4325,0,0.0335,0.6553,mobile
S25495,U14459,P598,0.4688,1,0.1639,0.6342,mobile
S25496,U11390,P237,0.0307,0,0.0576,0.4137,mobile
S25497,U11083,P110,0.8819,0,,0.8504,desktop
S25498,U14646,P395,,1,0.6889,,mobile
S25499,U11658,P201,0.99,1,0.1585,,desktop
S25500,U14387,P110,,1,0.9564,0.4591,desktop
S25501,U16932,P211,0.5016,0,0.1654,0.6525,mobile
S25502,U16056,P193,0.7262,1,0.9574,0.44,desktop
S25503,U16959,P359,,0,0.7375,0.6545,desktop
S25504,U11817,P357,0.782,1,0.2837,0.7483,desktop
S25505,U10190,P560,,0,0.8689,0.1762,tablet
S25506,U10460,P266,0.9157,1,0.969,0.5296,desktop
S25507,U17971,P308,0.144,0,0.9389,0.1131,mobile
S25508,U16807,P506,0.4805,1,0.3542,0.5445,mobile
S25509,U16015,P144,0.9177,1,0.3339,,desktop
S25510,U16376,P429,0.7229,1,,0.7716,desktop
S25511,U12521,P304,0.8336,1,0.9877,0.4743,mobile
S25512,U13476,P525,0.0727,0,0.2445,0.3716,tablet
S25513,U12705,P458,0.5679,1,0.0521,,mobile
S25514,U14366,P141,0.2202,0,0.2803,0.4266,mobile
S25515,U11157,P384,0.3556,0,0.7341,0.3231,mobile
S25516,U14266,P499,0.6496,1,0.7849,0.4703,mobile
S25517,U15534,P550,0.3361,1,0.061,0.6023,mobile
S25518,U10027,P199,0.6648,0,0.9668,0.3862,desktop
S25519,U14231,P543,0.5162,0,0.9297,0.3312,mobile
S25520,U12972,P487,0.4122,0,0.039,0.6555,tablet
S25521,U16548,P455,0.8656,1,0.4506,0.7244,desktop
S25522,U13024,P371,,1,0.4587,0.7234,desktop
S25523,U14983,P524,0.99,1,0.4922,0.7924,desktop
S25524,U15624,P105,,0,0.6328,0.2502,mobile
S25525,U11264,P141,0.8562,1,0.7665,0.5972,desktop
S25526,U10855,P483,0.2622,0,0.15,0.507,mobile
S25527,U14025,P540,0.6371,1,0.4669,0.586,mobile
S25528,U16587,P511,0.3644,0,0.2057,,mobile
S25529,U16577,P455,0.4815,1,0.2721,0.5805,mobile
S25530,U11251,P506,0.6976,1,0.3151,0.6863,desktop
S25531,U14604,P352,0.4978,0,0.3391,0.5753,desktop
S25532,U13870,P175,0.5549,0,0.4452,0.5624,tablet
S25533,U11326,P141,0.5257,0,0.513,0.502,desktop
S25534,U16177,P450,0.3511,1,0.3052,0.5056,tablet
S25535,U11025,P367,0.4193,0,0.5622,0.434,mobile
S25536,U10361,P479,0.99,1,0.314,0.8693,desktop
S25537,U11218,P579,0.01,0,0.7531,0.1162,tablet
S25538,U10605,P316,0.8203,1,0.861,0.5357,desktop
S25539,U15959,P163,0.1178,0,0.7413,0.1833,mobile
S25540,U15427,P541,0.6836,1,0.8025,,mobile
S25541,U11670,P278,0.99,1,0.4488,0.8111,desktop
S25542,U14811,P128,0.6041,1,0.4837,0.5597,desktop
S25543,U12297,P374,0.4798,1,0.0698,0.6668,mobile
S25544,U12194,P569,0.9269,1,0.6647,,desktop
S25545,U17513,P315,0.9439,1,0.2085,0.8739,desktop
S25546,U14443,P452,0.4678,1,0.6311,0.4321,mobile
S25547,U11277,P583,0.4549,1,0.2782,0.577,mobile
S25548,U10398,P400,0.493,0,,0.5091,mobile
S25549,U15453,P587,0.6892,0,0.9546,0.4056,desktop
S25550,U15295,P153,0.9372,1,0.9055,0.5693,desktop
S25551,U12172,P465,0.0761,0,0.065,,tablet
S25552,U12810,P179,0.99,1,0.9297,0.5893,desktop
S25553,U16541,P293,0.9756,1,0.6438,0.7043,desktop
S25554,U16274,P299,0.5615,0,0.6216,0.4901,desktop
S25555,U15681,P112,0.4868,0,0.1126,0.6667,mobile
S25556,U12652,P321,0.5695,1,0.8444,0.3842,mobile
S25557,U12939,P292,0.9896,1,0.5831,0.7386,desktop
S25558,U10821,P495,0.9124,1,,0.9315,desktop
S25559,U14997,P468,0.9741,1,0.7426,0.6609,desktop
S25560,U10944,P426,0.9078,1,0.9418,0.5368,desktop
S25561,U13478,P339,0.4042,1,0.6924,0.3691,mobile
S25562,U12779,P369,0.4468,0,0.3205,,mobile
S25563,U15965,P397,0.99,1,0.7288,0.6903,desktop
S25564,U14429,P198,0.7128,1,0.5988,0.587,mobile
S25565,U15139,P319,0.5597,1,0.3113,0.6085,mobile
S25566,U16348,P431,0.2955,1,0.403,0.4171,mobile
S25567,U17770,P203,0.4986,1,0.4026,0.5484,mobile
S25568,U17099,P531,0.3754,0,0.7312,0.3358,mobile
S25569,U14450,P476,0.7347,0,0.2432,,desktop
S25570,U11196,P507,0.1619,0,0.7177,,tablet
S25571,U11212,P164,,0,0.0807,0.6997,mobile
S25572,U10823,P244,0.9765,1,0.5804,0.7322,desktop
S25573,U15121,P137,0.5587,1,0.1758,0.6664,desktop
S25574,U11896,P127,0.4775,0,0.7943,0.3673,mobile
S25575,U17084,P388,0.99,1,0.2532,0.8955,desktop
S25576,U14263,P507,0.01,0,0.9021,,mobile
S25577,U12415,P466,0.661,0,0.3693,0.6418,mobile
S25578,U10535,P336,0.1283,0,0.3804,0.345,mobile
S25579,U16044,P225,0.2866,1,,,mobile
S25580,U13010,P483,0.2977,1,0.7503,,mobile
S25581,U12627,P425,0.5967,0,0.4111,0.5868,mobile
S25582,U17537,P184,0.01,0,0.9481,0.0177,mobile
S25583,U13777,P336,0.99,1,0.9024,,desktop
S25584,U15715,P345,0.5559,1,0.3422,0.6074,mobile
S25585,U10949,P487,,0,0.9809,0.1994,mobile
S25586,U13508,P516,0.2707,0,0.1461,0.528,tablet
S25587,U14302,P474,,0,0.82,0.4416,mobile
S25588,U17216,P365,0.8026,1,0.4927,0.67,desktop
S25589,U10543,P348,0.1754,0,0.4164,0.3566,mobile
S25590,U13900,P391,,1,0.7558,0.5563,desktop
S25591,U13753,P304,,1,0.6223,0.5686,mobile
S25592,U14224,P327,0.3286,1,,0.3852,mobile
S25593,U15566,P339,0.01,0,,,tablet
S25594,U16757,P172,0.7611,1,0.9356,0.4694,desktop
S25595,U12082,P258,0.3696,1,0.4254,0.4644,mobile
S25596,U12866,P487,0.8686,1,0.6976,,desktop
S25597,U12246,P477,0.3626,1,0.654,0.3474,desktop
S25598,U11836,P311,,1,0.2972,,tablet
S25599,U10076,P235,0.7638,1,0.2412,0.7705,mobile
S25600,U10368,P382,0.1892,1,0.8416,0.1811,mobile
S25601,U16976,P263,0.6095,0,0.1199,0.7341,desktop
S25602,U14621,P236,0.091,0,0.2713,0.3562,tablet
S25603,U10348,P270,0.4196,0,0.3945,0.4921,desktop
S25604,U14601,P251,,0,0.922,,mobile
S25605,U14738,P264,0.174,0,0.4158,0.3416,mobile
S25606,U14333,P396,0.493,0,0.2466,,mobile
S25607,U15399,P203,0.01,0,0.46,0.2426,tablet
S25608,U15696,P321,,1,0.3007,0.8606,desktop
S25609,U11455,P381,,1,0.3203,0.463,mobile
S25610,U12185,P487,0.6137,0,,0.5959,mobile
S25611,U17436,P471,0.99,1,,0.9677,desktop
S25612,U13811,P228,,0,0.1327,0.3838,mobile
S25613,U13272,P503,0.99,1,0.9883,0.5784,desktop
S25614,U17309,P319,0.2911,1,0.8548,0.2196,mobile
S25615,U16755,P272,0.9497,1,0.5389,0.7347,desktop
S25616,U15769,P571,0.99,1,0.0667,0.9615,desktop
S25617,U16823,P447,0.99,1,0.4562,0.7935,desktop
S25618,U13682,P575,0.9163,1,0.5166,,desktop
S25619,U11846,P552,0.1314,0,0.6943,0.197,mobile
S25620,U11854,P195,0.9046,1,,,desktop
S25621,U16982,P151,0.193,1,0.5599,0.2904,mobile
S25622,U12985,P193,0.3466,0,0.4759,0.415,mobile
S25623,U14450,P163,,0,0.4706,,mobile
S25624,U12625,P120,,1,0.2925,0.588,mobile
S25625,U12894,P205,0.2838,1,0.4466,0.3915,mobile
S25626,U17496,P435,0.4261,1,,0.272,mobile
S25627,U10558,P299,0.9355,1,0.5014,0.7427,desktop
S25628,U12896,P431,0.3375,0,0.9069,0.2238,mobile
S25629,U11917,P451,0.3845,1,,0.3618,desktop
S25630,U11254,P380,0.99,1,0.2187,0.896,desktop
S25631,U17475,P550,0.8471,1,0.4876,0.6978,desktop
S25632,U11681,P381,0.746,0,,0.6494,desktop
S25633,U17886,P199,0.4027,0,0.1152,0.6172,mobile
S25634,U15265,P436,0.99,1,0.8506,0.6234,desktop
S25635,U15271,P126,0.3329,0,0.115,0.5628,mobile
S25636,U11814,P344,0.5417,1,,,desktop
S25637,U16283,P535,0.6653,1,0.3632,0.6469,desktop
S25638,U10662,P162,0.1507,0,,0.1459,tablet
S25639,U14116,P441,0.4408,0,,0.3687,mobile
S25640,U13325,P473,0.0895,0,0.3754,0.3105,mobile
S25641,U16207,P528,0.7302,1,0.936,0.4515,mobile
S25642,U11241,P541,0.99,1,,0.6803,desktop
S25643,U13143,P137,0.7308,0,0.9789,,mobile
S25644,U13037,P518,,1,0.3404,0.7791,desktop
S25645,U10161,P401,,1,,,desktop
S25646,U14225,P226,,1,0.2406,0.6643,mobile
S25647,U16724,P170,,0,0.3074,0.5533,mobile
S25648,U11950,P486,0.7566,1,0.3829,,desktop
S25649,U14320,P233,0.6894,1,0.5411,0.5984,desktop
S25650,U11781,P352,0.1851,0,,0.3118,mobile
S25651,U14675,P112,0.8683,1,0.355,0.7672,desktop
S25652,U11477,P273,0.9579,1,0.9213,0.5888,desktop
S25653,U13030,P562,0.3648,0,0.9867,0.2051,mobile
S25654,U17148,P189,0.3434,0,0.6082,0.3561,mobile
S25655,U13986,P467,0.2238,1,0.7903,0.2232,tablet
S25656,U17551,P388,0.5624,0,0.8242,0.4033,desktop
S25657,U10106,P306,0.2459,0,0.1275,0.5074,mobile
S25658,U12668,P161,0.2028,0,0.8081,0.2034,mobile
S25659,U14935,P418,0.6259,1,0.1755,0.7052,mobile
S25660,U17270,P411,0.9617,1,0.8425,,desktop
S25661,U11164,P138,0.01,0,0.8863,0.0444,mobile
S25662,U16720,P159,0.2909,0,0.6859,0.3068,mobile
S25663,U11157,P204,0.6509,1,,0.6326,mobile
S25664,U12246,P338,0.01,0,0.865,0.0536,tablet
S25665,U16653,P561,0.284,0,,0.2476,desktop
S25666,U10666,P226,0.5796,0,0.6506,0.488,mobile
S25667,U12126,P182,0.888,1,0.3625,,desktop
S25668,U16067,P319,0.2172,1,0.5944,,mobile
S25669,U12941,P507,0.2141,0,0.4278,,mobile
S25670,U17649,P533,,0,0.9669,0.2169,mobile
S25671,U10511,P204,0.325,1,0.5466,,mobile
S25672,U10249,P516,0.7741,0,0.3384,0.7202,desktop
S25673,U10888,P559,0.8032,1,0.9549,0.4854,mobile
S25674,U11023,P173,0.3517,0,0.1765,0.5614,mobile
S25675,U14694,P234,0.2203,0,0.3386,0.416,mobile
S25676,U17983,P529,0.8911,1,0.8364,0.587,desktop
S25677,U14848,P477,0.4749,1,0.7682,0.3771,mobile
S25678,U10599,P161,0.99,1,,0.9613,desktop
S25679,U13022,P100,0.3239,0,0.336,0.4767,mobile
S25680,U12530,P178,0.1992,0,0.1114,0.5018,tablet
S25681,U12883,P473,0.01,0,0.2122,,tablet
S25682,U16315,P164,0.2231,0,,0.3843,tablet
S25683,U17012,P528,0.6944,0,,0.7484,desktop
S25684,U12064,P567,0.3348,1,0.8203,0.274,mobile
S25685,U11758,P282,0.4693,1,0.7073,0.3857,mobile
S25686,U15413,P165,0.8812,1,0.5428,0.708,desktop
S25687,U16537,P422,0.6333,1,0.8507,0.4326,desktop
S25688,U15941,P455,0.2863,0,0.6509,0.3049,mobile
S25689,U13569,P307,0.3653,0,0.9302,0.2298,mobile
S25690,U11242,P153,0.99,1,0.4091,0.8139,desktop
S25691,U14329,P320,,0,0.8789,0.2383,tablet
S25692,U15509,P335,0.1709,1,0.1269,0.4789,mobile
S25693,U12295,P476,0.6927,0,0.7101,,mobile
S25694,U11925,P199,0.01,0,0.1498,,tablet
S25695,U16195,P546,0.1654,1,0.33,0.3881,tablet
S25696,U12062,P537,0.5202,1,0.7399,0.401,desktop
S25697,U13395,P591,0.4409,1,,0.3422,mobile
S25698,U10440,P202,0.4493,0,0.4153,0.5002,mobile
S25699,U15231,P535,,1,,0.6889,mobile
